timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_packets,total_bytes,packet_rate,byte_rate,forward_packets,backward_packets,packet_size_mean,packet_size_std,packet_size_min,packet_size_max,inter_arrival_time,iat_std,tcp_syn,tcp_ack,tcp_rst,tcp_fin,source_ip_entropy,destination_ip_entropy,unique_destination_hosts,unique_destination_ports,fanout,scan_rate,dns_query_count,unique_domains,dns_query_length,dns_entropy,nxdomain_ratio,dns_query_rate,periodicity_score,dominant_frequency_hz,ja3,ja4,tls_version,quic_version,outbound_bytes,inbound_bytes,outbound_inbound_ratio,volume_asymmetry,label,attack_type,severity,ground_truth_confidence,source
2026-09-01T10:23:44+00:00,FLOW-0001425,10.30.8.154,10.40.0.10,11730,443,TCP,21.302,1255,78152,58.9147,3668.7632,1255,0,62.2728,13.6322,40.0,89.5371,0.00222,0.00019,1,0,1,0,3.7725,3.4846,2,1,2,0.1033,0,0,0,0.0,0.0,0.0,0.0529,449.627128,unknown,unknown,,,58681,52396,1.12,0.0566,SYN_FLOOD,SYN_FLOOD,High,0.9872,lab_generated
2026-09-01T10:23:45+00:00,FLOW-0001426,10.30.16.147,10.40.0.10,28295,443,TCP,25.3684,3185,188636,125.5501,7435.8766,3185,0,59.2266,12.7472,40.0,84.721,0.01556,0.00205,1,0,2,0,6.2354,2.8496,2,1,2,0.085,0,0,0,0.0,0.0,0.0,0.0707,64.248888,unknown,unknown,,,175482,129984,1.35,0.1489,SYN_FLOOD,SYN_FLOOD,Critical,0.9326,lab_generated
2026-09-01T10:23:46+00:00,FLOW-0001427,10.30.19.170,10.40.0.10,45366,443,TCP,21.0459,2552,170862,121.2588,8118.5416,2552,0,66.9524,16.8273,40.0,100.607,0.01129,0.00074,1,0,2,0,5.9133,2.7149,2,1,2,0.1178,0,0,0,0.0,0.0,0.0,0.0258,88.588915,unknown,unknown,,,149774,75665,1.9794,0.3287,SYN_FLOOD,SYN_FLOOD,Critical,0.9768,lab_generated
2026-09-01T10:23:47+00:00,FLOW-0001428,10.30.0.18,10.40.0.10,52506,443,TCP,12.9296,2631,182977,203.4862,14151.7672,2631,0,69.5468,8.7652,52.0165,87.0772,0.01001,0.00243,1,0,1,0,2.9399,3.6874,2,1,2,0.2157,0,0,0,0.0,0.0,0.0,0.0015,99.936256,unknown,unknown,,,162361,10739,15.1188,0.8759,SYN_FLOOD,SYN_FLOOD,Critical,0.9764,lab_generated
2026-09-01T10:23:48+00:00,FLOW-0001429,10.30.26.150,10.40.0.10,13875,443,TCP,8.7024,1669,82591,191.7871,9490.6455,1669,0,49.4857,19.85,40.0,89.1857,0.01822,0.00381,1,0,1,0,2.7636,2.1357,2,1,2,0.341,0,0,0,0.0,0.0,0.0,0.0438,54.888672,unknown,unknown,,,71637,7288,9.8294,0.8153,SYN_FLOOD,SYN_FLOOD,High,0.9389,lab_generated
2026-09-01T10:23:49+00:00,FLOW-0001430,10.30.6.175,10.40.0.10,17066,443,TCP,13.0186,3235,207331,248.4913,15925.7952,3235,0,64.0901,12.9566,40.0,90.0032,0.00648,0.00247,1,0,2,1,5.9406,1.8865,2,1,2,0.2075,0,0,0,0.0,0.0,0.0,0.0415,154.267485,unknown,unknown,,,164902,53142,3.103,0.5126,SYN_FLOOD,SYN_FLOOD,Critical,0.9476,lab_generated
2026-09-01T10:23:50+00:00,FLOW-0001431,10.30.10.89,10.40.0.10,41120,443,TCP,11.3034,1484,114900,131.2883,10165.1091,1484,0,77.4265,5.7682,65.89,88.963,0.02412,0.00693,1,0,2,0,5.2881,3.287,2,1,2,0.2348,0,0,0,0.0,0.0,0.0,0.0625,41.461671,unknown,unknown,,,109683,45526,2.4092,0.4134,SYN_FLOOD,SYN_FLOOD,Critical,0.9834,lab_generated
2026-09-01T10:23:51+00:00,FLOW-0001432,10.30.19.7,10.40.0.10,23900,443,TCP,16.5039,2765,207020,167.5364,12543.7169,2765,0,74.8718,14.5189,45.8341,103.9095,0.01403,0.0031,1,0,1,0,5.8953,2.0476,2,1,2,0.1793,0,0,0,0.0,0.0,0.0,0.0201,71.2725,unknown,unknown,,,149013,85576,1.7413,0.2704,SYN_FLOOD,SYN_FLOOD,High,0.9024,lab_generated
2026-09-01T10:23:52+00:00,FLOW-0001433,10.30.4.242,10.40.0.10,47336,443,TCP,22.3513,2662,185072,119.0984,8280.1573,2662,0,69.524,10.058,49.4081,89.6399,0.00834,0.00149,1,0,2,0,4.9134,2.4856,2,1,2,0.1154,0,0,0,0.0,0.0,0.0,0.0595,119.924684,unknown,unknown,,,171150,97878,1.7486,0.2724,SYN_FLOOD,SYN_FLOOD,Critical,0.9802,lab_generated
2026-09-01T10:23:53+00:00,FLOW-0001434,10.30.9.235,10.40.0.10,16283,443,TCP,23.353,1712,88059,73.3096,3770.7751,1712,0,51.4364,6.6868,40.0,64.8099,0.01301,0.00441,1,0,0,1,5.1948,1.41,2,1,2,0.1131,0,0,0,0.0,0.0,0.0,0.0402,76.856107,unknown,unknown,,,70737,31912,2.2166,0.3782,SYN_FLOOD,SYN_FLOOD,Critical,0.9089,lab_generated
2026-09-01T10:23:54+00:00,FLOW-0001435,10.30.12.33,10.40.0.10,54416,443,TCP,12.5389,2190,158606,174.6562,12649.1,2190,0,72.4233,4.5185,63.3863,81.4603,0.01625,0.00121,1,0,0,1,2.7891,2.4968,2,1,2,0.2232,0,0,0,0.0,0.0,0.0,0.0408,61.532515,unknown,unknown,,,141140,90859,1.5534,0.2167,SYN_FLOOD,SYN_FLOOD,High,0.9569,lab_generated
2026-09-01T10:23:55+00:00,FLOW-0001436,10.30.6.33,10.40.0.10,12725,443,TCP,6.1387,3435,275198,559.5693,44830.3767,3435,0,80.116,15.6231,48.8697,111.3623,0.00274,0.00043,1,0,0,0,4.8535,2.2571,2,1,2,0.3777,0,0,0,0.0,0.0,0.0,0.0079,365.482017,unknown,unknown,,,245426,61062,4.0193,0.6015,SYN_FLOOD,SYN_FLOOD,Critical,0.9111,lab_generated
2026-09-01T10:23:56+00:00,FLOW-0001437,10.30.25.167,10.40.0.10,49051,443,TCP,5.7336,1023,63992,178.4231,11160.9503,1023,0,62.5539,4.3918,53.7704,71.3374,0.02931,0.00867,1,0,2,1,6.1432,3.3513,2,1,2,0.3578,0,0,0,0.0,0.0,0.0,0.0398,34.112393,unknown,unknown,,,61744,7808,7.9078,0.7755,SYN_FLOOD,SYN_FLOOD,Critical,0.9485,lab_generated
2026-09-01T10:23:57+00:00,FLOW-0001438,10.30.17.147,10.40.0.10,13135,443,TCP,17.7166,2781,171471,156.9717,9678.5645,2781,0,61.658,11.3145,40.0,84.287,0.01941,0.00198,1,0,1,1,3.5992,3.3306,2,1,2,0.1369,0,0,0,0.0,0.0,0.0,0.0236,51.531906,unknown,unknown,,,121218,46493,2.6072,0.4456,SYN_FLOOD,SYN_FLOOD,High,0.9317,lab_generated
2026-09-01T10:23:58+00:00,FLOW-0001439,10.30.18.108,10.40.0.10,14426,443,TCP,23.5667,3384,213272,143.5927,9049.7372,3384,0,63.0237,13.7511,40.0,90.5259,0.02317,0.00782,1,0,0,1,4.7907,2.5196,2,1,2,0.107,0,0,0,0.0,0.0,0.0,0.0424,43.156274,unknown,unknown,,,174879,93270,1.875,0.3043,SYN_FLOOD,SYN_FLOOD,Critical,0.9547,lab_generated
2026-09-01T10:23:59+00:00,FLOW-0001440,10.30.6.229,10.40.0.10,4142,443,TCP,10.3678,1942,110358,187.3112,10644.3307,1942,0,56.8275,18.4741,40.0,93.7756,0.00146,0.00023,1,0,2,0,2.4654,3.5807,2,1,2,0.2793,0,0,0,0.0,0.0,0.0,0.0458,683.27324,unknown,unknown,,,105206,74024,1.4212,0.174,SYN_FLOOD,SYN_FLOOD,High,0.9165,lab_generated
2026-09-01T10:24:00+00:00,FLOW-0001441,10.30.0.168,10.40.0.10,6428,443,TCP,13.8968,3369,264322,242.4294,19020.3078,3369,0,78.4573,6.1004,66.2565,90.6581,0.02197,0.00692,1,0,1,0,6.1712,3.7321,2,1,2,0.1782,0,0,0,0.0,0.0,0.0,0.0032,45.5101,unknown,unknown,,,237382,92241,2.5735,0.4403,SYN_FLOOD,SYN_FLOOD,High,0.9081,lab_generated
2026-09-01T10:24:01+00:00,FLOW-0001442,10.30.20.89,10.40.0.10,10514,443,TCP,25.0418,2936,188325,117.2441,7520.4348,2936,0,64.1434,8.0371,48.0692,80.2176,0.00952,0.00351,1,0,2,0,5.26,3.2408,2,1,2,0.1187,0,0,0,0.0,0.0,0.0,0.0515,105.084308,unknown,unknown,,,146227,89434,1.635,0.241,SYN_FLOOD,SYN_FLOOD,High,0.9857,lab_generated
2026-09-01T10:24:02+00:00,FLOW-0001443,10.30.0.62,10.40.0.10,2204,443,TCP,13.9126,2417,110466,173.727,7939.9766,2417,0,45.7039,19.0041,40.0,83.7122,0.02414,0.00603,1,0,0,0,2.5174,2.3669,2,1,2,0.1779,0,0,0,0.0,0.0,0.0,0.0467,41.432545,unknown,unknown,,,113663,67643,1.6803,0.2538,SYN_FLOOD,SYN_FLOOD,Critical,0.9797,lab_generated
2026-09-01T10:24:03+00:00,FLOW-0001444,10.30.26.11,10.40.0.10,24284,443,TCP,19.6584,3380,184707,171.9366,9395.8253,3380,0,54.6472,16.3368,40.0,87.3207,0.01545,0.0022,1,0,1,1,3.349,2.5308,2,1,2,0.1403,0,0,0,0.0,0.0,0.0,0.0592,64.725255,unknown,unknown,,,163443,71495,2.2861,0.3914,SYN_FLOOD,SYN_FLOOD,Critical,0.9737,lab_generated
2026-09-01T10:24:04+00:00,FLOW-0001445,10.30.0.170,10.40.0.10,19763,443,TCP,14.6885,2159,152918,146.9854,10410.7081,2159,0,70.8283,9.7406,51.3471,90.3095,0.01714,0.00525,1,0,1,1,4.2915,1.5871,2,1,2,0.2021,0,0,0,0.0,0.0,0.0,0.0588,58.339322,unknown,unknown,,,126113,49556,2.5449,0.4358,SYN_FLOOD,SYN_FLOOD,Critical,0.923,lab_generated
2026-09-01T10:24:05+00:00,FLOW-0001446,10.30.1.186,10.40.0.10,35344,443,TCP,12.5051,1412,92311,112.9136,7381.8483,1412,0,65.3763,18.4073,40.0,102.191,0.01413,0.00321,1,0,2,1,4.8439,3.9289,2,1,2,0.2191,0,0,0,0.0,0.0,0.0,0.0148,70.755173,unknown,unknown,,,78729,57382,1.372,0.1568,SYN_FLOOD,SYN_FLOOD,High,0.9109,lab_generated
2026-09-01T10:24:06+00:00,FLOW-0001447,10.30.8.113,10.40.0.10,21566,443,TCP,24.0831,1772,113459,73.5785,4711.1425,1772,0,64.0289,12.1609,40.0,88.3507,0.01977,0.00724,1,0,2,1,5.2474,3.9839,2,1,2,0.1129,0,0,0,0.0,0.0,0.0,0.043,50.57092,unknown,unknown,,,98622,68014,1.45,0.1837,SYN_FLOOD,SYN_FLOOD,Critical,0.9448,lab_generated
2026-09-01T10:24:07+00:00,FLOW-0001448,10.30.1.91,10.40.0.10,7229,443,TCP,29.9259,1835,127324,61.3181,4254.6379,1835,0,69.3865,11.9935,45.3995,93.3734,0.02369,0.00379,1,0,1,0,5.0958,1.6386,2,1,2,0.0873,0,0,0,0.0,0.0,0.0,0.0153,42.215933,unknown,unknown,,,100868,21547,4.6813,0.648,SYN_FLOOD,SYN_FLOOD,High,0.9376,lab_generated
2026-09-01T10:24:08+00:00,FLOW-0001449,10.30.16.97,10.40.0.10,17123,443,TCP,13.5479,1992,124403,147.0339,9182.4582,1992,0,62.4515,10.7474,40.9567,83.9462,0.02353,0.00411,1,0,0,0,4.2827,2.3723,2,1,2,0.1567,0,0,0,0.0,0.0,0.0,0.044,42.502204,unknown,unknown,,,100706,64884,1.5521,0.2163,SYN_FLOOD,SYN_FLOOD,High,0.9943,lab_generated
2026-09-01T10:24:09+00:00,FLOW-0001450,10.30.27.5,10.40.0.10,63211,443,TCP,11.8969,1534,106787,128.9414,8976.0532,1534,0,69.6139,10.827,47.9598,91.268,0.02601,0.0095,1,0,1,1,3.6226,2.8254,2,1,2,0.1902,0,0,0,0.0,0.0,0.0,0.0751,38.442704,unknown,unknown,,,111403,21347,5.2187,0.6784,SYN_FLOOD,SYN_FLOOD,Critical,0.9851,lab_generated
2026-09-01T10:24:10+00:00,FLOW-0001451,10.30.11.60,10.40.0.10,24457,443,TCP,27.784,1026,56940,36.9277,2049.3807,1026,0,55.4979,10.2026,40.0,75.9031,0.01652,0.00386,1,0,1,0,6.0506,2.1362,2,1,2,0.0869,0,0,0,0.0,0.0,0.0,0.0426,60.518414,unknown,unknown,,,44841,37816,1.1858,0.085,SYN_FLOOD,SYN_FLOOD,Critical,0.9282,lab_generated
2026-09-01T10:24:11+00:00,FLOW-0001452,10.30.6.24,10.40.0.10,53182,443,TCP,16.4671,2817,207467,171.0684,12598.8822,2817,0,73.6484,16.0192,41.61,105.6868,0.00572,0.00116,1,0,0,1,5.9951,1.3081,2,1,2,0.1296,0,0,0,0.0,0.0,0.0,0.0178,174.827333,unknown,unknown,,,149594,140531,1.0645,0.0312,SYN_FLOOD,SYN_FLOOD,Critical,0.9796,lab_generated
2026-09-01T10:24:12+00:00,FLOW-0001453,10.30.13.13,10.40.0.10,40729,443,TCP,3.535,1743,136252,493.0763,38544.249,1743,0,78.171,10.579,57.013,99.3291,0.0124,0.00257,1,0,2,0,6.3487,2.5742,2,1,2,0.6899,0,0,0,0.0,0.0,0.0,0.0777,80.636799,unknown,unknown,,,97648,86009,1.1353,0.0634,SYN_FLOOD,SYN_FLOOD,High,0.9871,lab_generated
2026-09-01T10:24:13+00:00,FLOW-0001454,10.30.25.229,10.40.0.10,59461,443,TCP,17.2152,1703,133351,98.9241,7746.1093,1703,0,78.3038,13.4772,51.3494,105.2582,0.01947,0.00168,1,0,1,1,4.465,1.3885,2,1,2,0.1354,0,0,0,0.0,0.0,0.0,0.0739,51.363668,unknown,unknown,,,109154,75310,1.4494,0.1835,SYN_FLOOD,SYN_FLOOD,High,0.9663,lab_generated
2026-09-01T10:24:14+00:00,FLOW-0001455,10.30.28.224,10.40.0.10,62200,443,TCP,2.9887,2960,204111,990.3959,68294.1519,2960,0,68.9566,11.4982,45.9602,91.9529,0.0193,0.0046,1,0,2,1,6.196,1.4728,2,1,2,0.702,0,0,0,0.0,0.0,0.0,0.0631,51.82008,unknown,unknown,,,207943,26620,7.8115,0.773,SYN_FLOOD,SYN_FLOOD,Critical,0.9273,lab_generated
2026-09-01T10:24:15+00:00,FLOW-0001456,10.30.21.203,10.40.0.10,16434,443,TCP,20.3326,2661,183358,130.8739,9017.9511,2661,0,68.9059,7.985,52.9359,84.8759,0.00339,0.00131,1,0,2,1,2.3522,3.5814,2,1,2,0.1177,0,0,0,0.0,0.0,0.0,0.0746,295.263254,unknown,unknown,,,173837,69202,2.512,0.4305,SYN_FLOOD,SYN_FLOOD,High,0.9312,lab_generated
2026-09-01T10:24:16+00:00,FLOW-0001457,10.30.4.167,10.40.0.10,61570,443,TCP,18.4556,3484,227679,188.777,12336.5538,3484,0,65.35,12.5366,40.2768,90.4232,0.00988,0.00383,1,0,2,0,5.1812,1.9997,2,1,2,0.1102,0,0,0,0.0,0.0,0.0,0.0152,101.176092,unknown,unknown,,,212220,175644,1.2082,0.0943,SYN_FLOOD,SYN_FLOOD,High,0.9504,lab_generated
2026-09-01T10:24:17+00:00,FLOW-0001458,10.30.16.183,10.40.0.10,6990,443,TCP,21.442,1832,127548,85.4397,5948.504,1832,0,69.6227,4.9407,59.7413,79.504,0.01745,0.00277,1,0,1,1,2.2969,2.4518,2,1,2,0.134,0,0,0,0.0,0.0,0.0,0.0488,57.295247,unknown,unknown,,,92437,16011,5.7733,0.7047,SYN_FLOOD,SYN_FLOOD,High,0.9405,lab_generated
2026-09-01T10:24:18+00:00,FLOW-0001459,10.30.29.200,10.40.0.10,36865,443,TCP,18.0088,2099,98705,116.5543,5480.9412,2099,0,47.0248,13.9779,40.0,74.9806,0.01418,0.0043,1,0,0,1,6.4773,2.0155,2,1,2,0.1304,0,0,0,0.0,0.0,0.0,0.0515,70.528524,unknown,unknown,,,73387,42163,1.7406,0.2702,SYN_FLOOD,SYN_FLOOD,Critical,0.986,lab_generated
2026-09-01T10:24:19+00:00,FLOW-0001460,10.30.14.215,10.40.0.10,60592,443,TCP,18.7062,2635,184484,140.8625,9862.19,2635,0,70.0131,16.0234,40.0,102.06,0.01501,0.00586,1,0,2,1,2.6515,3.2096,2,1,2,0.1451,0,0,0,0.0,0.0,0.0,0.0321,66.60362,unknown,unknown,,,132116,81587,1.6193,0.2364,SYN_FLOOD,SYN_FLOOD,Critical,0.9143,lab_generated
2026-09-01T10:24:20+00:00,FLOW-0001461,10.30.7.147,10.40.0.10,33786,443,TCP,3.2553,973,65166,298.8931,20018.1608,973,0,66.9747,11.4344,44.1058,89.8435,0.00504,0.00086,1,0,2,0,4.2531,2.6494,2,1,2,0.9094,0,0,0,0.0,0.0,0.0,0.08,198.281483,unknown,unknown,,,51488,47017,1.0951,0.0454,SYN_FLOOD,SYN_FLOOD,High,0.9866,lab_generated
2026-09-01T10:24:21+00:00,FLOW-0001462,10.30.20.143,10.40.0.10,21224,443,TCP,27.2953,2171,157537,79.5375,5771.5817,2171,0,72.5644,17.4282,40.0,107.4207,0.01051,0.00261,1,0,1,1,3.4454,1.7594,2,1,2,0.0931,0,0,0,0.0,0.0,0.0,0.0036,95.164216,unknown,unknown,,,138078,22826,6.0492,0.7163,SYN_FLOOD,SYN_FLOOD,Critical,0.9522,lab_generated
2026-09-01T10:24:22+00:00,FLOW-0001463,10.30.17.211,10.40.0.10,28604,443,TCP,7.3076,2768,113904,378.7851,15587.1178,2768,0,41.1504,18.946,40.0,79.0423,0.02579,0.00838,1,0,1,1,6.1387,2.7604,2,1,2,0.3884,0,0,0,0.0,0.0,0.0,0.058,38.780053,unknown,unknown,,,114725,18149,6.3213,0.7268,SYN_FLOOD,SYN_FLOOD,High,0.9586,lab_generated
2026-09-01T10:24:23+00:00,FLOW-0001464,10.30.18.163,10.40.0.10,55146,443,TCP,12.8393,3248,238012,252.9732,18537.7613,3248,0,73.2796,10.7298,51.82,94.7393,0.0283,0.00513,1,0,0,1,2.8361,3.8836,2,1,2,0.1817,0,0,0,0.0,0.0,0.0,0.0581,35.332088,unknown,unknown,,,202917,77777,2.609,0.4458,SYN_FLOOD,SYN_FLOOD,Critical,0.9265,lab_generated
2026-09-01T10:24:24+00:00,FLOW-0001465,10.30.16.162,10.40.0.10,47340,443,TCP,14.2718,1743,109921,122.1292,7701.9852,1743,0,63.0647,6.6892,49.6862,76.4432,0.02346,0.00855,1,0,0,1,2.634,3.5136,2,1,2,0.1938,0,0,0,0.0,0.0,0.0,0.0323,42.621342,unknown,unknown,,,102156,67977,1.5028,0.2009,SYN_FLOOD,SYN_FLOOD,High,0.9873,lab_generated
2026-09-01T10:24:25+00:00,FLOW-0001466,10.30.22.14,10.40.0.10,20375,443,TCP,24.7226,1447,110706,58.5295,4477.9314,1447,0,76.5079,4.8328,66.8424,86.1734,0.01606,0.00537,1,0,0,1,2.6355,1.6153,2,1,2,0.1132,0,0,0,0.0,0.0,0.0,0.0285,62.265293,unknown,unknown,,,80967,7218,11.2174,0.8363,SYN_FLOOD,SYN_FLOOD,Critical,0.9035,lab_generated
2026-09-01T10:24:26+00:00,FLOW-0001467,10.30.10.151,10.40.0.10,6507,443,TCP,8.3392,1937,138470,232.2756,16604.6444,1937,0,71.4873,6.7863,57.9147,85.0599,0.00493,0.00072,1,0,1,1,2.5316,1.064,2,1,2,0.3055,0,0,0,0.0,0.0,0.0,0.0591,202.930701,unknown,unknown,,,98419,84301,1.1675,0.0773,SYN_FLOOD,SYN_FLOOD,Critical,0.903,lab_generated
2026-09-01T10:24:27+00:00,FLOW-0001468,10.30.26.148,10.40.0.10,29052,443,TCP,28.0744,1305,96984,46.4836,3454.5342,1305,0,74.3178,6.01,62.2978,86.3377,0.01122,0.00216,1,0,1,0,4.9404,2.6056,2,1,2,0.1068,0,0,0,0.0,0.0,0.0,0.0727,89.112141,unknown,unknown,,,91320,11078,8.2434,0.7836,SYN_FLOOD,SYN_FLOOD,Critical,0.9095,lab_generated
2026-09-01T10:24:28+00:00,FLOW-0001469,10.30.5.33,10.40.0.10,6086,443,TCP,16.7033,3402,221411,203.672,13255.505,3402,0,65.0828,10.1107,44.8613,85.3043,0.02223,0.00582,1,0,2,0,4.3706,2.4519,2,1,2,0.1542,0,0,0,0.0,0.0,0.0,0.0396,44.976145,unknown,unknown,,,222504,150121,1.4822,0.1943,SYN_FLOOD,SYN_FLOOD,Critical,0.9069,lab_generated
2026-09-01T10:24:29+00:00,FLOW-0001470,10.30.25.117,10.40.0.10,45736,443,TCP,8.6921,2809,161782,323.1674,18612.5559,2809,0,57.5944,14.1398,40.0,85.874,0.01822,0.00472,1,0,2,1,2.0484,3.9001,2,1,2,0.3351,0,0,0,0.0,0.0,0.0,0.0219,54.896558,unknown,unknown,,,134589,39914,3.372,0.5425,SYN_FLOOD,SYN_FLOOD,Critical,0.9587,lab_generated
2026-09-01T10:24:30+00:00,FLOW-0001471,10.30.8.87,10.40.0.10,37033,443,TCP,5.1324,2180,122374,424.7563,23843.6384,2180,0,56.1351,11.7277,40.0,79.5906,0.0058,0.00092,1,0,0,1,6.1914,2.6177,2,1,2,0.5293,0,0,0,0.0,0.0,0.0,0.0419,172.47761,unknown,unknown,,,99000,96696,1.0238,0.0118,SYN_FLOOD,SYN_FLOOD,High,0.9507,lab_generated
2026-09-01T10:24:31+00:00,FLOW-0001472,10.30.4.53,10.40.0.10,53362,443,TCP,11.8304,912,63974,77.0893,5407.5797,912,0,70.1478,14.2024,41.7431,98.5526,0.00714,0.0013,1,0,2,0,4.874,2.4873,2,1,2,0.2498,0,0,0,0.0,0.0,0.0,0.0506,140.040035,unknown,unknown,,,58188,49865,1.1669,0.077,SYN_FLOOD,SYN_FLOOD,High,0.9957,lab_generated
2026-09-01T10:24:32+00:00,FLOW-0001473,10.30.22.188,10.40.0.10,24960,443,TCP,6.033,2261,146056,374.7718,24209.4948,2261,0,64.598,9.9648,44.6685,84.5276,0.02339,0.00459,1,0,0,1,2.4892,2.2046,2,1,2,0.3866,0,0,0,0.0,0.0,0.0,0.0204,42.744705,unknown,unknown,,,136909,43045,3.1806,0.5216,SYN_FLOOD,SYN_FLOOD,High,0.9913,lab_generated
2026-09-01T10:24:33+00:00,FLOW-0001474,10.30.15.203,10.40.0.10,4243,443,TCP,8.3375,1524,94326,182.7879,11313.4205,1524,0,61.8937,19.8236,40.0,101.541,0.02784,0.00515,1,0,0,0,3.5207,1.5233,2,1,2,0.2682,0,0,0,0.0,0.0,0.0,0.0092,35.917762,unknown,unknown,,,79214,10702,7.4018,0.762,SYN_FLOOD,SYN_FLOOD,High,0.9904,lab_generated
2026-09-01T10:24:34+00:00,FLOW-0001475,10.30.10.62,10.40.0.10,3715,443,TCP,15.8712,3142,225859,197.9687,14230.7465,3142,0,71.8839,7.1262,57.6315,86.1364,0.02567,0.00537,1,0,2,0,2.4048,1.6008,2,1,2,0.149,0,0,0,0.0,0.0,0.0,0.0249,38.953222,unknown,unknown,,,206125,23343,8.8303,0.7965,SYN_FLOOD,SYN_FLOOD,High,0.9087,lab_generated
2026-09-01T10:24:35+00:00,FLOW-0001476,10.30.16.217,10.40.0.10,28810,443,TCP,6.1207,3319,220499,542.2557,36024.961,3319,0,66.4357,14.4692,40.0,95.374,0.02997,0.00554,1,0,0,0,4.2757,1.767,2,1,2,0.3611,0,0,0,0.0,0.0,0.0,0.0616,33.371709,unknown,unknown,,,212081,143460,1.4783,0.193,SYN_FLOOD,SYN_FLOOD,High,0.9164,lab_generated
2026-09-01T10:24:36+00:00,FLOW-0001477,10.30.4.229,10.40.0.10,3930,443,TCP,10.5986,2867,153981,270.5081,14528.4626,2867,0,53.7082,17.1528,40.0,88.0138,0.02261,0.00124,1,0,0,0,3.7962,3.8054,2,1,2,0.2033,0,0,0,0.0,0.0,0.0,0.057,44.224609,unknown,unknown,,,150847,61866,2.4383,0.4183,SYN_FLOOD,SYN_FLOOD,Critical,0.9451,lab_generated
2026-09-01T10:24:37+00:00,FLOW-0001478,10.30.0.46,10.40.0.10,9550,443,TCP,17.2165,1838,80027,106.7582,4648.2819,1838,0,43.5407,17.9639,40.0,79.4686,0.00846,0.00175,1,0,0,1,2.0638,2.6651,2,1,2,0.152,0,0,0,0.0,0.0,0.0,0.0693,118.1901,unknown,unknown,,,67180,14970,4.4876,0.6355,SYN_FLOOD,SYN_FLOOD,Critical,0.974,lab_generated
2026-09-01T10:24:38+00:00,FLOW-0001479,10.30.1.228,10.40.0.10,47132,443,TCP,6.1928,3388,160429,547.083,25905.5418,3388,0,47.3522,8.5565,40.0,64.4652,0.00578,0.00071,1,0,2,1,4.0884,1.0902,2,1,2,0.3927,0,0,0,0.0,0.0,0.0,0.0481,173.001123,unknown,unknown,,,161360,69690,2.3154,0.3968,SYN_FLOOD,SYN_FLOOD,High,0.98,lab_generated
2026-09-01T10:24:39+00:00,FLOW-0001480,10.30.24.243,10.40.0.10,21497,443,TCP,13.9007,922,46569,66.3274,3350.1086,922,0,50.5093,17.7192,40.0,85.9476,0.01709,0.00524,1,0,2,1,4.9064,3.74,2,1,2,0.2031,0,0,0,0.0,0.0,0.0,0.0484,58.512606,unknown,unknown,,,34358,33259,1.033,0.0163,SYN_FLOOD,SYN_FLOOD,High,0.9856,lab_generated
2026-09-01T10:24:40+00:00,FLOW-0001481,10.30.0.40,10.40.0.10,64143,443,TCP,29.1422,3369,252375,115.6057,8660.1303,3369,0,74.911,9.5049,55.9013,93.9207,0.00196,0.00051,1,0,2,1,6.0346,1.7151,2,1,2,0.0883,0,0,0,0.0,0.0,0.0,0.0524,510.665999,unknown,unknown,,,176681,93927,1.881,0.3058,SYN_FLOOD,SYN_FLOOD,High,0.9295,lab_generated
2026-09-01T10:24:41+00:00,FLOW-0001482,10.30.23.5,10.40.0.10,24814,443,TCP,8.0038,1640,89293,204.9039,11156.395,1640,0,54.4473,8.0709,40.0,70.5891,0.01659,0.00303,1,0,2,0,5.7667,1.7426,2,1,2,0.3604,0,0,0,0.0,0.0,0.0,0.0143,60.28901,unknown,unknown,,,75951,32158,2.3618,0.4051,SYN_FLOOD,SYN_FLOOD,High,0.9782,lab_generated
2026-09-01T10:24:42+00:00,FLOW-0001483,10.30.6.206,10.40.0.10,33797,443,TCP,24.6348,1414,115177,57.3985,4675.3776,1414,0,81.4549,5.8314,69.7922,93.1177,0.00957,0.0031,1,0,2,1,3.2203,1.0407,2,1,2,0.1119,0,0,0,0.0,0.0,0.0,0.0481,104.545503,unknown,unknown,,,112603,30945,3.6388,0.5689,SYN_FLOOD,SYN_FLOOD,Critical,0.9294,lab_generated
2026-09-01T10:24:43+00:00,FLOW-0001484,10.30.4.174,10.40.0.10,62556,443,TCP,25.3818,3414,205100,134.506,8080.6046,3414,0,60.0762,12.9881,40.0,86.0523,0.01336,0.00469,1,0,1,1,2.4357,2.7106,2,1,2,0.0833,0,0,0,0.0,0.0,0.0,0.0787,74.863492,unknown,unknown,,,155986,123042,1.2677,0.1181,SYN_FLOOD,SYN_FLOOD,Critical,0.9526,lab_generated
2026-09-01T10:24:44+00:00,FLOW-0001485,10.30.11.226,10.40.0.10,41339,443,TCP,21.6696,1704,101116,78.6354,4666.2536,1704,0,59.3404,10.3934,40.0,80.1271,0.00851,0.00048,1,0,0,1,5.08,2.5351,2,1,2,0.1282,0,0,0,0.0,0.0,0.0,0.044,117.47288,unknown,unknown,,,102055,79961,1.2763,0.1214,SYN_FLOOD,SYN_FLOOD,High,0.9101,lab_generated
